"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:6lQE6LF3MU63Z6VyhPxaV3","Stars","spotify:artist:6sM2JCBjZprP7JLMTZZSxX","Hum","spotify:album:2qx0YtBEDcbpclLlqzRi2o","You'd Prefer An Astronaut","spotify:artist:6sM2JCBjZprP7JLMTZZSxX","Hum","1995-04-11","https://i.scdn.co/image/ab67616d0000b273f2237ba7c0eb6326738ad6ad","1","3","309106","https://p.scdn.co/mp3-preview/cb01cb63399605e30c78627baa196f572a95c6db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:padishahpiper","2018-08-24T03:51:35Z"
"spotify:track:1hlIdWH3aUGZw8FUE3P9T2","Going Out Of My Head","spotify:artist:4Y7tXHSEejGu1vQ9bwDdXW","Fatboy Slim","spotify:album:4q9EafI4cNCb3yMjEPoPCB","Better Living Through Chemistry","spotify:artist:4Y7tXHSEejGu1vQ9bwDdXW","Fatboy Slim","1996-01-01","https://i.scdn.co/image/ab67616d0000b273735f0edc60dca6bfdceecd49","1","3","314240","https://p.scdn.co/mp3-preview/156163248b8adc53ecc59a7420237840f8ea510e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:padishahpiper","2018-08-24T15:09:49Z"
"spotify:track:6jc5gHCmrZW1XLcRM3wFlC","Hey Man, Nice Shot - Remastered Version","spotify:artist:01WjpKiWVNurV5hjIadB8C","Filter","spotify:album:1iQvERlM75GnoUABxlk6nA","Short Bus","spotify:artist:01WjpKiWVNurV5hjIadB8C","Filter","1995","https://i.scdn.co/image/ab67616d0000b2738fa2e8130b08901f7d2f3508","1","1","314440","","false","0","spotify:user:padishahpiper","2018-08-24T04:18:22Z"
"spotify:track:3USAAb0W0n99SOensmme2D","Ponderosa","spotify:artist:6hhA8TKRNryM8FNzqCqdDO","Tricky","spotify:album:7qlZpMib7D0riFPQ5JHDT8","Maxinquaye","spotify:artist:6hhA8TKRNryM8FNzqCqdDO","Tricky","1995-01-01","https://i.scdn.co/image/ab67616d0000b273032e395e4a79caf92cc924c9","1","2","210533","https://p.scdn.co/mp3-preview/760b7b3ac141478168ee9d3f6400de9e0e954148?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:padishahpiper","2018-08-24T03:00:29Z"
"spotify:track:0Gk2NWITP9Q1QJewMr28po","Midnight In A Perfect World","spotify:artist:5CE2IfdYZEQGIDsfiRm8SI","DJ Shadow","spotify:album:06HRPqj5bIfhxSpXN7lAPR","Endtroducing.....","spotify:artist:5CE2IfdYZEQGIDsfiRm8SI","DJ Shadow","1996-09-16","https://i.scdn.co/image/ab67616d0000b273b137543bb0f1357f385b09f3","1","13","298373","","false","0","spotify:user:padishahpiper","2018-08-24T02:54:59Z"
"spotify:track:0fsz7tJ7UKXT9hliLfO7aE","The Distance","spotify:artist:6A43Djmhbe9100UwnI7epV","CAKE","spotify:album:6kPOXxCYCdXBzEbb9dqE90","Fashion Nugget","spotify:artist:6A43Djmhbe9100UwnI7epV","CAKE","1996-09-17","https://i.scdn.co/image/ab67616d0000b27397d410acd00e48ede4027b27","1","2","179600","https://p.scdn.co/mp3-preview/9148593231f56039c57d29165542a2932643d90e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:padishahpiper","2018-08-24T03:17:28Z"
"spotify:track:1DDrG8GgDok5bOiykuAKjC","6 Underground","spotify:artist:1EJWNhiYbOyeUHbsS7Kp1P","Sneaker Pimps","spotify:album:5rIeCrPMORlt7o36fFSGm4","Becoming X","spotify:artist:1EJWNhiYbOyeUHbsS7Kp1P","Sneaker Pimps","1996","https://i.scdn.co/image/ab67616d0000b273f297d655d70c15759b7f22b6","1","3","246400","","false","0","spotify:user:padishahpiper","2018-08-24T03:06:21Z"
"spotify:track:5yEPxDjbbzUzyauGtnmVEC","Bitter Sweet Symphony","spotify:artist:2cGwlqi3k18jFpUyTrsR84","The Verve","spotify:album:2okCg9scHue9GNELoB8U9g","Urban Hymns","spotify:artist:2cGwlqi3k18jFpUyTrsR84","The Verve","1997-09-29","https://i.scdn.co/image/ab67616d0000b2738f0a8a62487542fef319d20a","1","1","358426","","false","0","spotify:user:padishahpiper","2018-08-24T03:12:26Z"
"spotify:track:1FTSo4v6BOZH9QxKc3MbVM","Song 2 - 2012 Remaster","spotify:artist:7MhMgCo0Bl0Kukl93PZbYS","Blur","spotify:album:7HvIrSkKGJCzd8AKyjTJ6Q","Blur (Special Edition)","spotify:artist:7MhMgCo0Bl0Kukl93PZbYS","Blur","1997-02-10","https://i.scdn.co/image/ab67616d0000b273482869c6f9416161dab79d39","1","2","121160","https://p.scdn.co/mp3-preview/183c0855e94b58dcb267e2b0721d4a3c99260acf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","spotify:user:padishahpiper","2018-08-24T03:13:04Z"
"spotify:track:5hcer4MP5GeHqtSjDYx5AC","Standing Outside a Broken Phone Booth with Money in My Hand","spotify:artist:5wTpMQz4RtF6dFX9blvMDc","Primitive Radio Gods","spotify:album:0MomEpdhFU5YUXQxr47kxe","Rocket","spotify:artist:5wTpMQz4RtF6dFX9blvMDc","Primitive Radio Gods","1996-06-05","https://i.scdn.co/image/ab67616d0000b27345ebe6b7e4401d39f6e4643d","1","3","336800","https://p.scdn.co/mp3-preview/ec0146a00c1f324b9cfe45e5a52c65b7e243066d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:padishahpiper","2018-08-24T03:43:10Z"
"spotify:track:6YtkOhiHmf46w1noltVnF2","Naked Eye","spotify:artist:1EcRE2Nnqg2spdn2otakhg","Luscious Jackson","spotify:album:0GDMOxPfDWThpQJaGpJjqh","Fever In Fever Out","spotify:artist:1EcRE2Nnqg2spdn2otakhg","Luscious Jackson","1996-01-01","https://i.scdn.co/image/ab67616d0000b273e4a7b4f2f07fd6bc5161d3d2","1","1","280693","https://p.scdn.co/mp3-preview/80db131b4b8e9efd93bfb7d6b32ed583500985f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:padishahpiper","2018-08-24T03:51:46Z"
"spotify:track:48sJGpBLqQTs0sZ2ImHJof","Popular","spotify:artist:11zHPjHnZN0ACA50rSnTcy","Nada Surf","spotify:album:4o7LG3LUbq67bPNMitn00L","High/Low","spotify:artist:11zHPjHnZN0ACA50rSnTcy","Nada Surf","1996-06-18","https://i.scdn.co/image/ab67616d0000b273a46129f913a7293b208dcc7b","1","3","220586","https://p.scdn.co/mp3-preview/52af765a628f6418df302ed0fb5a24a68c89de2e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:padishahpiper","2018-08-24T03:51:54Z"
"spotify:track:3cbTV3IZZvSBYVcl0xuZbY","Bound For The Floor","spotify:artist:415JrPfN7ukaTu8JV8BLE8","Local H","spotify:album:4DY4LZwEjx7zZ3tYtJG5Pl","As Good As Dead","spotify:artist:415JrPfN7ukaTu8JV8BLE8","Local H","1996-01-01","https://i.scdn.co/image/ab67616d0000b273f5504d1dd44f61d6e8fd8625","1","3","222960","https://p.scdn.co/mp3-preview/a537991a73547ef9589b15ba039f901d3f161c74?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","spotify:user:padishahpiper","2018-08-24T04:17:58Z"
"spotify:track:7cz70nyRXlCJOE85whEkgU","Flagpole Sitta","spotify:artist:7fu6ebyL3JGXJgo5zsOo4k","Harvey Danger","spotify:album:554gpRastI7dbOcir9eAkL","Where Have All The Merrymakers Gone?","spotify:artist:7fu6ebyL3JGXJgo5zsOo4k","Harvey Danger","1997-01-01","https://i.scdn.co/image/ab67616d0000b273868d99be4de6929eeac899ba","1","2","217266","https://p.scdn.co/mp3-preview/b924fc4c05b0ba0adc2ec8170967e96162a45125?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:padishahpiper","2018-08-24T04:18:32Z"
"spotify:track:5UWwZ5lm5PKu6eKsHAGxOk","Everlong","spotify:artist:7jy3rLJdDQY21OgRLCZ9sD","Foo Fighters","spotify:album:30ly6F6Xl0TKmyBCU50Khv","The Colour And The Shape","spotify:artist:7jy3rLJdDQY21OgRLCZ9sD","Foo Fighters","1997-05-20","https://i.scdn.co/image/ab67616d0000b2730389027010b78a5e7dce426b","1","11","250546","https://p.scdn.co/mp3-preview/7258a9fd5a751e9bdb7030b0da623b3b498b6ba0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","spotify:user:padishahpiper","2018-08-24T02:51:26Z"
"spotify:track:4jKq1e80xAYixkIwt6YyV1","Brick","spotify:artist:44gRHbEm4Uqa0ykW0rDTNk","Ben Folds Five","spotify:album:3oz8kworUyU7oXjaEVhDsZ","Whatever And Ever Amen (Remastered Edition)","spotify:artist:44gRHbEm4Uqa0ykW0rDTNk","Ben Folds Five","1997-03-18","https://i.scdn.co/image/ab67616d0000b27398dc5ccf21dd6bc171962cb9","1","3","271720","https://p.scdn.co/mp3-preview/e541aa8e4a6c770bc589385861063cf94e50ae22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:padishahpiper","2018-08-24T03:21:13Z"
"spotify:track:4WEaJQLlhlkOU7YJDLhn7x","Drinking in L.A.","spotify:artist:3D3blX3lLE3BCMdo3SOMlB","Bran Van 3000","spotify:album:5YMokuqZmSpvwlnbBhUaAp","Glee","spotify:artist:3D3blX3lLE3BCMdo3SOMlB","Bran Van 3000","1997-04-01","https://i.scdn.co/image/ab67616d0000b27376ffd98d2c36bca7f8ac1c13","1","3","236066","https://p.scdn.co/mp3-preview/7cb49cb225b3916ec04f0d50f98f7c2cc900ffd4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:padishahpiper","2018-08-24T03:41:57Z"
