"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2YxXuCdbUpil3P7tRjhW1t","Banquet","spotify:artist:3MM8mtgFzaEJsqbjZBSsHJ","Bloc Party","spotify:album:0urhQCsjpczjC8zbTMtd8t","Silent Alarm","spotify:artist:3MM8mtgFzaEJsqbjZBSsHJ","Bloc Party","2005-03-22","https://i.scdn.co/image/ab67616d0000b273093d283f94f4c2e22d6d695f","1","4","196613","https://p.scdn.co/mp3-preview/9be72ac11c2b3c4d699f3073c123c187bf7df2d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","GBDNH0400385","spotify:user:padishahpiper","2021-02-20T01:28:11Z"
"spotify:track:1lJZSsMoWEbrgaY6CxPMf8","Would I Lie to You? - Remastered Version","spotify:artist:0NKDgy9j66h3DLnN8qu1bB, spotify:artist:5MspMQqdVbdwP6ax3GXqum, spotify:artist:7gcCQIlkkfbul5Mt0jBQkg","Eurythmics, Annie Lennox, Dave Stewart","spotify:album:2tbXCl8en5ZDVnHIk1OZGI","Be Yourself Tonight","spotify:artist:0NKDgy9j66h3DLnN8qu1bB, spotify:artist:5MspMQqdVbdwP6ax3GXqum, spotify:artist:7gcCQIlkkfbul5Mt0jBQkg","Eurythmics, Annie Lennox, Dave Stewart","1985-04-29","https://i.scdn.co/image/ab67616d0000b2738b9d4820655b6bf032ed41f3","1","1","268240","https://p.scdn.co/mp3-preview/6abdba39bc8fee122bb42ede57085f6c32b043f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","GBARL0300616","spotify:user:padishahpiper","2021-02-20T01:29:23Z"
"spotify:track:51Gkc1TxvyQ9K8y0pQRmQM","Been Caught Stealing","spotify:artist:02NfyD6AlLA12crYzw5YcR","Jane's Addiction","spotify:album:7acrrQejzV4ybWWTM8TmPf","Ritual De Lo Habitual","spotify:artist:02NfyD6AlLA12crYzw5YcR","Jane's Addiction","1990","https://i.scdn.co/image/ab67616d0000b273da80002f2d1a8d827c6aea54","1","5","213293","https://p.scdn.co/mp3-preview/5aee82e6a5e4e24bfa1c4d5589e4c406fa94e93c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USWB10902573","spotify:user:padishahpiper","2021-02-20T01:31:07Z"
"spotify:track:20I8RduZC2PWMWTDCZuuAN","Take Me Out","spotify:artist:0XNa1vTidXlvJ2gHSsRi4A","Franz Ferdinand","spotify:album:0vi5ePiEHrGZJF7QhnDW2z","Franz Ferdinand","spotify:artist:0XNa1vTidXlvJ2gHSsRi4A","Franz Ferdinand","2004-02-16","https://i.scdn.co/image/ab67616d0000b27309a90531b85be7899c3234c4","1","3","237026","https://p.scdn.co/mp3-preview/f91cfdf3dd5f7114cf47f8c8b2567b7a8a76d9ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","GBCEL0300192","spotify:user:padishahpiper","2021-02-20T01:32:08Z"
"spotify:track:6ffS55GPAyRbuMSNtXV0QB","Everywhere I Go","spotify:artist:2bSugToVO8DavocRulW3Yj","The Call","spotify:album:3YcVNpyuTfZM86pO8bhOMO","New Wave Nuggets","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2018-10-12","https://i.scdn.co/image/ab67616d0000b273cf99005cdbcb1cefdb996e41","1","14","262373","https://p.scdn.co/mp3-preview/a64df2771867214eb742a9c509d844f128b52699?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USEE18600003","spotify:user:padishahpiper","2021-02-20T01:33:01Z"
"spotify:track:6j0Q06QmlWdd8xlS8NrOhl","Head Like A Hole","spotify:artist:0X380XXQSNBYuleKzav5UO","Nine Inch Nails","spotify:album:6IwZ3rIE9F6j1R1LyBrVXu","Pretty Hate Machine (Remastered)","spotify:artist:0X380XXQSNBYuleKzav5UO","Nine Inch Nails","1989-10-20","https://i.scdn.co/image/ab67616d0000b2733203ddc3ee157d9963a88b59","1","1","300160","https://p.scdn.co/mp3-preview/fd1fb2927aeae99fe5674e8f21461a4ac6590125?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","TCAAS1032130","spotify:user:padishahpiper","2021-02-20T01:33:30Z"
"spotify:track:0vKG0tYNd69xh3OPB0BqYm","Revolution 909","spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","Daft Punk","spotify:album:4a0p1M12f7VaZWdoNSdEK4","Musique, Vol. 1","spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","Daft Punk","2006-03-29","https://i.scdn.co/image/ab67616d0000b2737659e5268c008c136fc9c279","1","4","335026","https://p.scdn.co/mp3-preview/17f0284b47419d6949d6aea9b2b1cc0dbfbafd1b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","GBDUW0600005","spotify:user:padishahpiper","2021-02-26T23:58:00Z"
"spotify:track:3ow0TQVttXQF8rLckmXgRx","Cherub Rock - 2011 Remaster","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","spotify:album:0bQglEvsHphrS19FGODEGo","Siamese Dream (Deluxe Edition)","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","1993","https://i.scdn.co/image/ab67616d0000b2735274788f34fc7656d2856dfd","1","1","298253","https://p.scdn.co/mp3-preview/c46e7568f2a1bdb9a6cd3c04725d011972c5ad27?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USVI21100146","spotify:user:padishahpiper","2021-03-04T22:08:32Z"
"spotify:track:5arVt2Wg0zbiWwAOZef2Nl","Higher Ground - Remastered 2003","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","spotify:album:1oOkcBu5bgkUzZTvKD1m8z","Mother's Milk","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","1989-08-16","https://i.scdn.co/image/ab67616d0000b27379ac84696fa8624e97684d27","1","2","202053","https://p.scdn.co/mp3-preview/b58ed594c263d68f9cc14e73c5ad48625e142b56?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USEM30200310","spotify:user:padishahpiper","2021-03-05T00:52:51Z"
"spotify:track:5NLuC70kZQv8q34QyQa1DP","Fight For Your Right","spotify:artist:03r4iKL2g2442PT9n2UKsx","Beastie Boys","spotify:album:11oR0ZuqB3ucZwb5TGbZxb","Licensed To Ill","spotify:artist:03r4iKL2g2442PT9n2UKsx","Beastie Boys","1986-11-15","https://i.scdn.co/image/ab67616d0000b273a7ea08ab3914c5fb2084a8ac","1","7","208653","https://p.scdn.co/mp3-preview/707ddc00a12e013b580a7b8e51fa0e23f40a76bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USDJ28600007","spotify:user:padishahpiper","2021-03-05T23:51:07Z"
